arquivo,tempo_total,funcao_objetivo,origem
art_1_irregular_sep.txt,0:00:00.361851,126.01386249872746,output/sep
art_1_regular_sep.txt,0:00:00.728920,234.37266794473373,output/sep
art_20_hole_sep.txt,0:00:00.206759,88.17375234882903,output/sep
art_20_irregular_sep.txt,0:00:00.532568,161.28651169495217,output/sep
art_20_regular_sep.txt,0:00:00.707683,221.90681762853131,output/sep
art_21_hole_sep.txt,0:00:00.205529,90.52655488073012,output/sep
art_21_irregular_sep.txt,0:00:00.286363,114.90110045005196,output/sep
art_21_regular_sep.txt,0:00:01.056458,254.6968792595504,output/sep
art_22_hole_sep.txt,0:00:00.745368,176.1136938510706,output/sep
art_22_irregular_sep.txt,0:00:00.779644,180.85569798804198,output/sep
art_22_regular_sep.txt,0:00:00.589611,201.82287154122145,output/sep
art_23_hole_sep.txt,0:00:00.507662,157.84219625392316,output/sep
art_23_irregular_sep.txt,0:00:00.185528,91.98314058030857,output/sep
art_23_regular_sep.txt,0:00:01.134278,259.47669654714974,output/sep
art_24_hole_sep.txt,0:00:01.491796,276.989375747293,output/sep
art_24_irregular_sep.txt,0:00:00.638973,166.63739240043614,output/sep
art_24_regular_sep.txt,0:00:01.106214,257.5720299899962,output/sep
art_25_hole_sep.txt,0:00:00.283030,118.21471123191192,output/sep
art_25_irregular_sep.txt,0:00:00.732982,189.1598347443794,output/sep
art_25_regular_sep.txt,0:00:00.484565,160.55014202112338,output/sep
art_2_hole_sep.txt,0:00:01.480820,287.92072959381926,output/sep
art_2_irregular_sep.txt,0:00:01.353879,255.258757199767,output/sep
art_2_regular_sep.txt,0:00:00.884037,234.283244687653,output/sep
art_3_hole_sep.txt,0:00:00.184030,82.18423747667833,output/sep
art_3_irregular_sep.txt,0:00:00.762593,190.61614190707755,output/sep
art_3_regular_sep.txt,0:00:00.331483,150.2257049330665,output/sep
art_4_hole_sep.txt,0:00:00.954707,222.3219181333189,output/sep
art_4_irregular_sep.txt,0:00:00.583831,164.63735550992905,output/sep
art_4_regular_sep.txt,0:00:00.922795,249.71975614593978,output/sep
art_5_hole_sep.txt,0:00:00.994098,223.8663419327971,output/sep
art_5_irregular_sep.txt,0:00:00.502053,149.16366174362162,output/sep
art_5_regular_sep.txt,0:00:00.209233,94.9481111380922,output/sep
art_6_hole_sep.txt,0:00:01.712014,292.91332825573016,output/sep
art_6_irregular_sep.txt,0:00:00.482644,147.68087074885167,output/sep
art_6_regular_sep.txt,0:00:00.196587,114.27817794056686,output/sep
art_7_hole_sep.txt,0:00:01.475380,263.6190191091171,output/sep
art_7_irregular_sep.txt,0:00:00.193427,91.73005021466889,output/sep
art_7_regular_sep.txt,0:00:00.577505,208.3310995980014,output/sep
art_8_hole_sep.txt,0:00:01.600410,302.26097731059247,output/sep
art_8_irregular_sep.txt,0:00:00.257234,111.41543134479384,output/sep
art_8_regular_sep.txt,0:00:00.157014,87.52460332379839,output/sep
art_9_hole_sep.txt,0:00:00.525988,160.44188048922453,output/sep
art_9_irregular_sep.txt,0:00:00.190648,92.77192317065861,output/sep
art_9_regular_sep.txt,0:00:00.659104,203.4427976119643,output/sep
blaz_sep.txt,0:00:00.735369,23.429999999999986,output/sep
dagli_sep.txt,0:00:00.682852,72.77788461538458,output/sep
dighe1_sep.txt,0:00:00.089136,98.3575,output/sep
dighe2_sep.txt,0:00:00.047740,78.2673162939297,output/sep
fu_sep.txt,0:00:00.046327,27.71500000000001,output/sep
han100_sep.txt,0:00:03.304800,24590.31500000001,output/sep
han120_sep.txt,0:00:04.386573,27299.295000000002,output/sep
han150_sep.txt,0:00:07.083709,35663.35749999998,output/sep
han80_sep.txt,0:00:01.960141,17259.6975,output/sep
han_sep.txt,0:00:00.536720,58.19249999999996,output/sep
jakobs1_sep.txt,0:00:00.493242,25.322499999999994,output/sep
jakobs2_sep.txt,0:00:00.410281,48.32499999999991,output/sep
jotika40_sep.txt,0:00:00.480170,10598.374999999995,output/sep
jotika50_sep.txt,0:00:00.763989,13343.964999999998,output/sep
jotika60_sep.txt,0:00:01.193503,15503.467500000002,output/sep
jotika70_sep.txt,0:00:01.647724,17832.034999999996,output/sep
mao_sep.txt,0:00:00.593717,2108.4974999999995,output/sep
marques_sep.txt,0:00:00.482838,99.97750000000003,output/sep
poly1a_sep.txt,0:00:00.106866,19.874499999999998,output/sep
poly2a_sep.txt,0:00:00.388286,3908.855441176471,output/sep
poly2b_sep.txt,0:00:00.475748,41.75941176470585,output/sep
poly3a_sep.txt,0:00:00.911892,5867.597496867175,output/sep
poly3b_sep.txt,0:00:01.128060,58.52692307692305,output/sep
poly4a_sep.txt,0:00:01.596573,7820.529999999989,output/sep
poly4b_sep.txt,0:00:01.923101,76.06710000000004,output/sep
poly5a_sep.txt,0:00:02.388685,9772.449999999993,output/sep
poly5b_sep.txt,0:00:03.299656,93.49749999999997,output/sep
shapes0_sep.txt,0:00:02.859714,87.55000000000003,output/sep
shapes1_sep.txt,0:00:02.992224,87.59500000000014,output/sep
shirts_sep.txt,0:00:08.377401,110.44300000000061,output/sep
swim_sep.txt,0:00:14.170303,9974.177208201907,output/sep
trousers_sep.txt,0:00:02.845354,255.97000000000068,output/sep
albano_mod_sep.txt,0:00:01.014167,7099.102146137614,output/sep
blaz_mod_sep.txt,0:00:01.054265,50.66671221992033,output/sep
dagli_mod_sep.txt,0:00:00.813641,73.07224533158097,output/sep
dighe1_mod_sep.txt,0:00:00.147667,100.58139626946945,output/sep
dighe2_mod_sep.txt,0:00:00.080802,77.40721280062603,output/sep
fu_mod_sep.txt,0:00:00.085566,32.267912303412565,output/sep
han100_mod_sep.txt,0:00:06.022258,23167.86457485437,output/sep
han120_mod_sep.txt,0:00:07.798449,25296.105857001927,output/sep
han150_mod_sep.txt,0:00:12.793392,33448.506461209196,output/sep
han80_mod_sep.txt,0:00:03.680714,15899.970881549998,output/sep
han_mod_sep.txt,0:00:00.778246,70.59096061359425,output/sep
jakobs1_mod_sep.txt,0:00:00.513855,40.34026612857292,output/sep
jakobs2_mod_sep.txt,0:00:00.637791,60.352435986434394,output/sep
jotika40_mod_sep.txt,0:00:00.896410,10188.052694784717,output/sep
jotika50_mod_sep.txt,0:00:01.756552,12651.191803262394,output/sep
jotika60_mod_sep.txt,0:00:02.312332,14611.168142884024,output/sep
jotika70_mod_sep.txt,0:00:02.520541,16659.79717297678,output/sep
mao_mod_sep.txt,0:00:00.931656,2022.6460762710196,output/sep
marques_mod_sep.txt,0:00:00.727968,108.24655382078255,output/sep
poly1a_mod_sep.txt,0:00:00.087400,19.176083211651008,output/sep
poly2a_mod_sep.txt,0:00:00.809153,3801.3506779406944,output/sep
poly2b_mod_sep.txt,0:00:00.740502,57.42564814576561,output/sep
poly3a_mod_sep.txt,0:00:01.415020,5879.217235405915,output/sep
poly3b_mod_sep.txt,0:00:01.475699,80.49292469705306,output/sep
poly4a_mod_sep.txt,0:00:03.347138,7975.900147863303,output/sep
poly4b_mod_sep.txt,0:00:02.308201,102.35595666643593,output/sep
poly5a_mod_sep.txt,0:00:05.186001,9444.331884309704,output/sep
poly5b_mod_sep.txt,0:00:03.266557,131.1880626563734,output/sep
shapes0_mod_sep.txt,0:00:01.712039,94.30194745687048,output/sep
shapes1_mod_sep.txt,0:00:02.550592,73.07823529781112,output/sep
shirts_mod_sep.txt,0:00:09.607585,209.8309380522199,output/sep
swim_mod_sep.txt,0:00:25.687067,9935.293728374403,output/sep
trousers_mod_sep.txt,0:00:05.746888,259.5035326613615,output/sep
